L1,Proficiency,Text,level
English,Lower intermediate,"Este verano pasado, viajé a London para estudiar. Yo vivía en London por tres semanas, y lo fue lo mejor tiempo de mi vida. Mi clase estaba sobre Jack the Ripper, el hombre que mataba muchas mujeres quien tenían sexo en cambio por dinero. Hoy, nadie sabe quien fue Jack the Ripper, pero la clase me enseñó sobre la ciudad de London, especialmente el parte de Whitechapel, durante el tiempo de Jack the Ripper. Jack mató esas mujeres en los 1880s. Nuestro clase visitamos un museo sobre Jack the Ripper que tenía un parte que podríamos caminar en una calle que aparece y tiene el odor de calles en estos tiempos.  <br/>  La clase fue bueno, pero mi tiempo cúando no fui en la clase fue lo mejor. Encotré a muchos amigos en un tiempo que no fue largo. Una amiga, Misti, fue mi mejor amiga en el viaje, y hablamos todo el tiempo ahora que estamos en los Estados Unidos. Durante el viaje, Misti y yo fuimos juntas toda las veces. Fuimos con el grupo también, pero si separamos de ellos, fuimos juntas. En los discotecas, encotramos nuevos amigos y bailamos con ellos. Todo el grupo fueron juntos para ver Buckingham Palace y Tower of London. También, fuimos en el ""Ojo de London"" o ""Ojo del Millenium."" Pudiemos ver todo de London que incluye Grande Ben y el Rio Thames. Vimos el Teatro Globo, dónde Shakespeare interpretaba todos sus repartos, y vimos ""Rey Leer"" en eso teatro. Viajamos a Stratford-upon-Avon para visitar la casa de la esposa de Shakespeare y el lugar de nacio de Shakespeare. Fue muy bonita y pequeña Stratford. Fue una marketa aire libre con comidas hecho en casa. Comimos mucho allí y entónces bebimos té tradicional. <br/>  El grupo también viajaron a Amsterdam. Todas las tiendas que entramos tuvieron marijuana para vender. Vimos el districo ""roja luz"" dónde las mujeres de la calle vender sus mismos, y no es ílegal. Fuimos dos noches a las discotecas allí, y las ambas noches, el hombre que estaba conduciendonos en el taxi comentó que estabamos saliendolas muy temprano, ¡aunque fue a las tres en la mañana! <br/>  Nuestro asistante de meastros fue muy simpatico y cómico. Koichi ayudó todos los estudiantes americanos en la Universidad de Westminster, y nos ayudó divertirse. Nos traería a discotecas muy divertidas y a otros lugares que pensó debemos ver.  <br/>  Me encanta a London y quiero vivir allí despues de viviendo en la ciudad por sólo tres semanas. Fue verano, pero no hizo caliente. Yo podría llevar pantalones sin incomido, no cómo en Florida. Me siento cómo tengo mucha suerte porque tuve la oportunidad para tener la experiencia y encontrar amigos.",B1
Japanese,Lower intermediate,"El video de Charles Chaplin era muy gracioso. Contenta no vocabulario, solo de la música de fondo, muy silencioso. Chaplin era caminando en la calla. Cuando empezó fumar, él encontró el bebé en la calla. Chaplin recogeó el bebé y intentó a encontrar lo madre. Pero el no podia ser molestado, por que el intentó a dar el bebé a otro gente. Pero el no podia. Chaplin intentó a tirar el bebé, pero no podia porque el bebé era lindo y sintió muy mal a tirar.",B1
English,Lower intermediate,"Durante mi vacacione el año pasado yo ido a España. Durante el verano yo ido a Madrid y Barcelona para dos semanas. En España yo viste muchos cosas historicos. Tambien mis amigos y yo nadamos en el oceano para un dia. Esta mucho divertido! Despues ido el museo del Prado. El museo es muy interesante. Durante mi vacacione no me gusta la comida de España. Despues yo ido a Paris. Me gusta mucho! Un día mis amigos y yo fuimos al centro. Tambien yo viste el Eiffle Tower. Me gusta mucho la comida en Paris. El tiemp durante me vacacione es perfecto! Despues Paris, Mis amigos y yo fuimos a Wisconsin. Dos dias luego, mi familia y yo fuimos a Europe. Mi familia y yo en Europe para dos semanas tambien. Fuimos a Venice, Pisa, Moraco, Greece, Rome, y Athens. Mi favorito es Venice. Venice es muy bonita y mucho divertido. Durante en Pisa yo visita el Leaning Tower de Pisa!",B1
English,Lower intermediate,"Mi película favorita hasta hora es “No Country for Old Men” o No País para los Viejos”. Uno de los actores en esta película es el actor de España, Javier Bardem. La parte de Bardem es un asesino en serie llamó Antón Chigurh. Chigurh fue a Tejas para colectar dinero de un acuerdo de las drogas. Antes de Antón pudo colectar su dinero, un cazador busque la locación del acuerdo de las drogas. El cazador buscando muchos hombres muertes, mucha heroína. El cazador pensaba que si estaría muchas drogas y hombres muertes que mucho dinero es cerca de la locación. El hombre busque dos millones dólares. En la maleta de dos millones dólares, el cazador no realice que un aparato de buscando la esta. El cazador le pensó que una persona regresará a la locación colectar la moneda. Pues el cazador tomó la moneda y cerró a México para esconder de Antón Chigurh. El asesino usando el aparto de buscando para seguir el cazador con su moneda. Chigurh realice que el cazador tiene la moneda y siguiendo él todo lo tiempo. El cazador es disparo de el cazador en un hotel y siguiendo en un carro por un mes.  <br/>   A lo mismo tiempo un miembro de policía investigado la escena de el acuerdo de drogas y comenzando que el cazador que busque la moneda probamente no tomado la moneda porque el mismo asesino en serie es siguiendo el cazador. La policía no pudo para buscar el hombre con todo el dinero. Un oficial del policía va al Tejas a México y California para buscar el cazador con muchas problemas. La policía de el ciudad del cazador no esta contenta hasta que los dos millones dólares son buscan. Antón Chigurh tiene muchos careos con el cazador con su moneda, pero, no pudo matar el cazador. Antón usó muchas armas intentar a matar personas intentan a impedir a él de buscando su moneda. Chigurh no solamente el entidad que quiere al moneda de la escena de los drogas. Un cartel de mexicanas no tienen la moneda para la heroína suponen recibir. Los jefes de las mexicanas quieren la moneda ahora y en sus manos. Mientras Antón Chigurh y las mexicanas miran para el cazador, Chigurh matado las mexicanas en el proceso. En final, Antón Chigurh buscando el cazador con todo el dinero, y mató el hombre en un habitación de un hotel en California. Después de el cazador es muerto, Chigurh buscando la esposa del cazador y mató ella y tomado su carro. Chigurh tomó el carro y tiene un accidente con otra persona. Dos chicos vean el accidente y antes de policía llegando, Chigurh rompe su brazo. La policía nunca buscando el asesino y mucha gente son muertos.",B1
English,Lower intermediate,Angelina Jolie es una persona famosa. Elle es bonita. Elle es morenna. Elle es simpatica. Elle es una madre. Elle hay tres bambinos.,B1
Japanese,Lower intermediate,"Un día, mientras un chico estaba dormido su rana que era la mascota de la casa salió de el y desapareció. Próxima mañana, encontró la caja vacía y empezó a buscarla. Aunque el fui al todo el lado del bosque, nunca pudo encontrarla. De repente un deer apareció y lo tiró al agua abajo del cliff al chico. Después ahí el encontró una familia de ranas y describió que su papá era la rana que el chico estaba buscando. Al final el dejó toda la familia juntas y salió del bosque.",B1
English,Lower intermediate,"Asisto la universidad de Messiah asi tengo vacaciones de mayo a septiembre. El verano pasado no saco un trabajo asi yo vaije mucho. En mi primer viaje del verano, fui a Paris. Este vaccacion dura cinco dias. En Paris, visite la Louvre y la Eiffel Tower. Fui con mi tia y mi primo. En mayo, el tuvo diez meses. Mi tia tuvo que trabajar para Chanel uno de las dias, asi yo explore la ciudad con my primo. Entonces en junio, fui a Cape May, NJ con mi familia para la boda de uno de mis primos. Pasamos cuatro dias alli a la playa. Cuando regresamos, pase solamente dos dias en casa antes de yo sali para la Republica Dominicana. Fui a la Republica Dominicana con un grupo de missioneras de una iglesia cerca de mi casa. Mi novio participo en la viaje de missiones tambien. Durante este vacacion, pase dos dias en la hospital dominicana. Ayude con sugerias y aprendi sobre la sistema medical de la Republica Dominicana. Los otros dias, nuestro grupo trabajo en la construccion de una iglesia. La mayoria de nuestro trabajo estuvo en el techo. Tambien pasamos tiempo con los ninos en la batey donde trabjamos. Jugamos, cantamos, y pintamos con ellos. Para dos dias los ensenamos sobre Dios y la Biblia. El dia final, fuimos a la playa para una dia de divertido. Me encantaba la agua azul y la arena blanco. Sus playas en la Republica Dominicana son bastante diferente que los que tenemos aqui en la costa este de los Estados Unidos. La dia que regresamos de la Republica Dominicana, conduce con la familia de mi novio a la playa en Avon, NC. Mi familia estaba aqui tambien. Durante este vacacion, pase mucho tiempo en la playa, tomando el sol y nadando en el oceano. Tambien jugabamos volibol en la arena cada dia. Una de las actividadas que hicimos a la playa que me encantaba mas de todas es comer helado de la heladeria. Su helado alli es bastante mas bueno que el helado de los supermercados. Regresamos de al playa a Pennsylvania en julio.  <br/>  Entonces, pase la mes de julio en casa. Tenia una clase para la universidad. Estudie las maneras en que la gente cambia por una vida. Siempre tenia mucha tarea y algunas veces me frustro mucho. Entonces, durante la primera semana de agosto, trabaje a un campamento de volibol. Tenia un equipo de siete chicas que yo entrene. Ellas ganaron segunda en el torneo y me hice muy feliz. Tambien durante este semana, tenia la responsibilidad de observar las chicas en los dormitorios. El proximo fin de semana, mi familia fue a Cape May otra vez. Este tiempo, mi novio vino con nosotros. Pasamos mucho tiempo en la arena y en el agua. Tambien fuimos a nuestro restaurante favorito, Menz. Comiamos alli cada ano para una cena especial. Viaje mucha durante esas vacaciones. Me encantaba explorar las paises diferentes y las playas. Esas vacaciones nuca voy a olvidar.",B1
English,Lower intermediate,"Hola! Soy estudiante a la Universidad del Sur de La Florida en Tampa y mujer de negocios. Mi trabajo no es interesante para mi, tan lo necesito cambiarlo y busco trabajo diferente. Cuatros anos pasados empieze ir a la universidad y estudie psicologia. Pero cuando lleve una clase de Gerontologia, me gusta mucha. Ire a hablar con la gente en el departamento de Gerontologia y cambie mi especializacion a Gerontologia. Quiero ayudar la gente vieja cuando uds. hacerses viejos la vida, a muchas veces, se pone confudiendo. Deseo cerciorarme de la gente viajas que estén tomados cuidado de. Hay mucha gente en el mundo que estan muy mal y quiren robar el dinero y pertenencias de ellos. El puesto que quiero es una Gerente de Caso ( Case Manager). Cuando hago una Gerente de Caso por la gente viejo yo le ayude con muchas cosas como vender su casa, encuéntrelos vida asistida, y protegelos assests. En respeto a encontrarlo un lugar para vivir es muy importante buscar. El lugar necisito estar limpio, interesante, amarando, tiene comida buena, tiene muchas actividades. Apenas porque la gente consigue vieja no significa que ellos no merezcan una vida buena y limpia. Mi trabajo sería al investiage las instalaciones vivas asistidas y se cercioraría de que vivieron hasta mayores niveles. A veces la familia de la persona viaje vive lejos de la persona viaje y no puede salir su trabajo para asistir la persona viaje en su familia. En aquella 'epoca la familia llamaria para asistencia de una Gerente de Caso y ellos ayudarian.  <br/>  Tengo planes a graduarse de la universidad en el deciembre de 2008. Yo necesito tomar once clases mas para graduar y despues buscare una trabajo y possible estancia en la universidad para ganar mi grado del doctorado. Pero a esto momento, no se. En el verano trabajare como interno a una vida asistida para en parto de me educacion. A esto tiempo no se donde trabajare. Deseo trabajar cerca de mi casa si no puedo viajar mucho. Cuando voy al interno trabajare con personas viejas que no tengan ninguna casa o trabaja sus el propios. Trabajare para quince horas en la semana. La otra trabaja que yo hago es en la compania de mi esposo. En el futuro como en la primavera no trabaje in su compania. En este momento hago la contabilidad que no me gusta. Ensenare una persona nueva para hace la contabilidad y las otras cosas que hago. Estare emocionada como no hago trabajar en su compania y que trabajo come personas viajes. Hacere muy contenta. Ahora esperare para la primavera para cambiar mi trabajo. Tambien quiero jubilarese cuando tengo cinquenta anos como mi esposo en una casas en los montanas. No quiero mucho nieve, quiero nieve pero un poquito solamente cerca de la Navidad. Pero despues de la Navidad no quiero ningun nieve. Despues del invierno hacere un jardin como vegetables y flores. Me gusta comer muchas vegetables que cultivo y cocino. Cocinare muchas comidas italiano como vino tambien. Yo dormire y leere cada dia para muchos horas.",B1
English,Lower intermediate,"Yo tengo mucho planes por el futuro. Mi primo y yo planemos un buisness de gutters en el ano 2006. En el lejo futuro, plano tengo un business de desportiva de automobíles. ¡Plano retiré cuando yo tengo trente anos¡ ¡Yo soy familíar mucho trabajar¡",B1
Japanese,Lower intermediate,"Ese video es interesante para mi. Creo que el extraño comportamiento de Chaplin es agradable. Entendí por qué Chaplin es un gran actor. Me gusta música de ese video también. El niño o niña es bonito, pero es pobre. Me gusta Chaplin. Quiero ver otros videos de Chaplin. Y también quiero saber sobre el nacimiento de Chaplin.",B1
